"dewpti","hum","pressurei","tempm","wdird","wspdm","Value","wday","mday","nminus5Val","ENE","ESE","East","NE","NNE","NNW","NW","North","SE","SSE","SSW","SW","South","Variable","WNW","WSW","West"
-7.6,14,30.09,4,350,46.8,10,2,10,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-7.6,15,30.15,3,340,46.8,13,2,10,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-5.8,17,30.18,2,340,39.6,11,2,10,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-4,18,30.18,2,340,32.4,7,2,10,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-5.8,18,30.18,1,333.206940496,36,14,2,10,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-4,20,30.18,1,333.206940496,32.4,13,2,10,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-5.8,18,30.21,1,333.206940496,39.6,9,2,10,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-4,21,30.21,0,320,36,8,3,11,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-2.2,23,30.21,0,350,25.2,6,3,11,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-4,23,30.21,-1,350,25.2,6,3,11,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-4,25,30.21,-2,340,18,5,3,11,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-4,25,30.18,-2,360,10.8,11,3,11,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.4,34,30.18,-4,350,7.2,9,3,11,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.4,39,30.18,-5,290,7.2,8,3,11,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.4,39,30.18,-5,310,7.2,23,3,11,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,46,30.18,-5,330,7.2,10,3,11,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.4,23,30.15,1,320,7.2,16,3,11,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-4,18,30.15,2,330,18,30,3,11,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-5.8,15,30.12,4,300,21.6,35,3,11,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-7.6,13,30.09,5,320,18,33,3,11,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-5.8,13,30.04,6,320,36,33,3,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-7.6,11,30.01,7,340,28.8,17,3,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-7.6,11,30.01,7,340,25.2,29,3,11,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-5.8,12,30.01,7,360,28.8,31,3,11,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-5.8,13,30.01,6,350,18,34,3,11,33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-2.2,19,30.04,3,340,3.6,40,3,11,33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.4,20,30.04,3,340,3.6,75,3,11,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4,17,30.04,3,340,7.2,55,3,11,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-2.2,20,30.04,2,333.206940496,7.2,76,3,11,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-2.2,22,30.04,1,333.206940496,3.6,89,3,11,34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.4,29,30.04,-1,333.206940496,7.2,60,3,11,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.4,31,30.04,-3,320,7.2,47,4,12,75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3.2,37,30.01,-3,350,3.6,53,4,12,55,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,43,30.01,-4,350,0,61,4,12,76,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,50,30.01,-6,340,7.2,48,4,12,89,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,54,30.04,-7,360,10.8,14,4,12,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,54,30.06,-7,350,10.8,39,4,12,47,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6.8,43,30.09,-3,290,3.6,23,4,12,53,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-2.2,25,30.12,-1,310,32.4,10,4,12,61,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-11.2,16,30.15,-1,330,39.6,11,4,12,48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-14.8,13,30.18,0,320,39.6,10,4,12,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-20.2,10,30.21,0,330,46.8,9,4,12,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-18.4,11,30.24,0,300,36,12,4,12,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-18.4,10,30.21,1,320,36,8,4,12,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-25.6,7,30.21,1,320,43.2,6,4,12,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-27.4,6,30.21,1,340,43.2,13,4,12,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-25.6,7,30.21,0,340,32.4,10,4,12,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-20.2,10,30.21,-1,360,32.4,8,4,12,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-20.2,12,30.24,-3,350,25.2,9,4,12,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-18.4,14,30.24,-4,340,14.4,16,4,12,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-16.6,16,30.27,-4,340,7.2,23,4,12,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-14.8,18,30.27,-5,340,3.6,12,4,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-11.2,24,30.27,-6,333.206940496,3.6,16,4,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-11.2,24,30.27,-6,333.206940496,10.8,38,4,12,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-5.8,35,30.27,-8,333.206940496,3.6,49,4,12,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-7.6,32,30.27,-8,320,3.6,45,5,13,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-9.4,26,30.27,-6,350,10.8,48,5,13,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-5.8,33,30.27,-7,350,7.2,45,5,13,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-5.8,28,30.3,-5,340,7.2,39,5,13,38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-4,38,30.3,-8,360,3.6,43,5,13,49,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-5.8,38,30.3,-9,350,7.2,51,5,13,45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-5.8,41,30.33,-10,290,7.2,88,5,13,48,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-4,45,30.33,-10,310,3.6,92,5,13,45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-2.2,39,30.36,-7,330,3.6,85,5,13,39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-2.2,29,30.36,-3,320,0,87,5,13,43,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-4,23,30.36,-1,330,3.6,30,5,13,51,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-13,14,30.33,0,300,3.6,57,5,13,88,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-14.8,12,30.3,1,320,7.2,58,5,13,92,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-13,13,30.27,1,320,7.2,49,5,13,85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-13,11,30.24,3,340,10.8,52,5,13,87,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-13,12,30.21,2,340,14.4,79,5,13,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-11.2,13,30.24,2,360,10.8,88,5,13,57,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-9.4,15,30.24,1,350,3.6,114,5,13,58,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-4,28,30.24,-4,340,7.2,144,5,13,49,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-5.8,24,30.24,-3,340,10.8,101,5,13,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-4,26,30.27,-3,340,7.2,66,5,13,79,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-4,28,30.27,-4,333.206940496,3.6,68,5,13,88,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-4,33,30.27,-6,333.206940496,7.2,69,5,13,114,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-2.2,39,30.3,-7,333.206940496,14.4,71,5,13,144,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.4,42,30.3,-7,320,7.2,123,6,14,101,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.4,45,30.3,-8,350,10.8,118,6,14,66,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.4,53,30.3,-9,350,10.8,91,6,14,68,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.4,45,30.33,-8,340,10.8,69,6,14,69,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-5.8,33,30.33,-7,360,7.2,53,6,14,71,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-2.2,39,30.33,-7,350,3.6,51,6,14,123,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-2.2,42,30.36,-8,290,14.4,43,6,14,118,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-5.8,41,30.39,-10,310,10.8,53,6,14,91,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-4,38,30.39,-8,330,7.2,41,6,14,69,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-4,26,30.42,-3,320,7.2,28,6,14,53,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-5.8,21,30.45,-1,330,10.8,25,6,14,51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-16.6,11,30.42,1,300,14.4,26,6,14,43,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-18.4,9,30.39,3,320,14.4,21,6,14,53,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-20.2,8,30.36,3,320,14.4,17,6,14,41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-18.4,8,30.36,4,340,10.8,23,6,14,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-20.2,7,30.36,5,340,3.6,28,6,14,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-16.6,9,30.36,4,360,7.2,117,6,14,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-18.4,10,30.39,1,350,3.6,125,6,14,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-11.2,18,30.39,-2,340,3.6,122,6,14,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-7.6,22,30.42,-3,340,3.6,92,6,14,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-4,28,30.42,-4,340,3.6,51,6,14,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-5.8,23,30.45,-2,333.206940496,3.6,61,6,14,117,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-5.8,21,30.45,-1,333.206940496,10.8,80,6,14,125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-4,26,30.48,-3,333.206940496,7.2,52,6,14,122,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-2.2,29,30.48,-3,320,7.2,39,0,15,92,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-4,26,30.48,-3,350,3.6,48,0,15,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-2.2,31,30.51,-4,350,0,69,0,15,61,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-2.2,33,30.51,-5,340,18,42,0,15,80,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-4,31,30.51,-5,360,18,16,0,15,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-5.8,28,30.51,-5,350,14.4,16,0,15,39,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-9.4,19,30.51,-2,290,21.6,15,0,15,48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-7.6,22,30.51,-3,310,18,22,0,15,69,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-7.6,21,30.54,-2,330,10.8,27,0,15,42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-7.6,18,30.57,0,320,3.6,24,0,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-9.4,15,30.6,1,330,7.2,39,0,15,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-11.2,12,30.57,3,300,7.2,44,0,15,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-13,10,30.54,4,320,3.6,25,0,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-13,10,30.51,4,320,3.6,29,0,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-13,10,30.48,5,340,7.2,38,0,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-11.2,11,30.48,5,340,3.6,48,0,15,39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-9.4,12,30.48,4,360,10.8,60,0,15,44,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-7.6,17,30.51,1,350,3.6,67,0,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-4,21,30.51,0,340,3.6,60,0,15,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.2,34,30.54,-2,340,3.6,79,0,15,38,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.2,37,30.51,-3,340,0,86,0,15,48,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3.2,37,30.54,-3,333.206940496,0,98,0,15,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3.2,43,30.54,-5,333.206940496,3.6,163,0,15,67,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.2,40,30.54,-4,333.206940496,3.6,271,0,15,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6.8,50,30.54,-5,320,3.6,331,1,16,79,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.2,46,30.51,-6,350,0,291,1,16,86,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3.2,43,30.51,-5,350,0,262,1,16,98,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6.8,54,30.51,-6,340,3.6,201,1,16,163,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3.2,49,30.48,-7,360,7.2,90,1,16,271,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,58,30.48,-8,350,7.2,73,1,16,331,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3.2,53,30.45,-8,290,7.2,66,1,16,291,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,54,30.45,-7,310,10.8,88,1,16,262,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3.2,53,30.48,-8,330,10.8,82,1,16,201,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.6,58,30.48,-6,320,3.6,84,1,16,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6.8,43,30.51,-3,330,3.6,89,1,16,73,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6.8,37,30.48,-1,300,3.6,117,1,16,66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.4,23,30.45,1,320,0,135,1,16,88,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.4,23,30.42,1,320,3.6,143,1,16,82,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.4,22,30.39,2,340,3.6,156,1,16,84,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.4,24,30.39,2,340,3.6,174,1,16,89,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3.2,28,30.39,1,360,3.6,202,1,16,117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,34,30.39,-1,350,3.6,194,1,16,135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.8,40,30.39,-2,340,3.6,210,1,16,143,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.6,43,30.42,-2,340,3.6,247,1,16,156,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12.2,51,30.42,-2,340,3.6,284,1,16,174,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.4,44,30.45,-1,333.206940496,3.6,281,1,16,202,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12.2,47,30.45,-1,333.206940496,3.6,291,1,16,194,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.4,44,30.45,-1,333.206940496,3.6,310,1,16,210,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.4,47,30.45,-2,320,7.2,280,2,17,247,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.6,47,30.45,-3,350,7.2,302,2,17,284,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10.4,51,30.45,-3,350,7.2,259,2,17,281,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10.4,47,30.48,-2,340,7.2,198,2,17,291,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10.4,44,30.45,-1,360,10.8,192,2,17,310,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10.4,47,30.45,-2,350,7.2,127,2,17,280,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10.4,44,30.48,-1,290,3.6,89,2,17,302,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3.2,30,30.48,0,310,18,40,2,17,259,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.2,30,30.51,0,330,18,24,2,17,198,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.2,30,30.54,0,320,21.6,26,2,17,192,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-2.2,23,30.54,0,330,25.2,20,2,17,127,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-2.2,22,30.54,1,300,21.6,19,2,17,89,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-2.2,20,30.51,2,320,18,24,2,17,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-2.2,22,30.51,1,320,10.8,27,2,17,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-2.2,20,30.48,2,340,10.8,30,2,17,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-4,18,30.48,2,340,10.8,26,2,17,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-4,20,30.48,1,360,10.8,28,2,17,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.4,25,30.51,0,350,7.2,39,2,17,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.4,31,30.54,-3,340,7.2,30,2,17,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-4,23,30.57,-1,340,14.4,27,2,17,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-5.8,23,30.57,-2,340,14.4,17,2,17,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-5.8,24,30.6,-3,333.206940496,14.4,13,2,17,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-5.8,26,30.63,-4,333.206940496,18,11,2,17,39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-5.8,28,30.63,-5,333.206940496,18,12,2,17,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-5.8,28,30.63,-5,320,18,12,3,18,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-5.8,30,30.63,-6,350,14.4,10,3,18,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-4,33,30.6,-6,350,18,11,3,18,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-4,36,30.6,-7,340,14.4,13,3,18,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-4,36,30.6,-7,360,10.8,12,3,18,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-7.6,38,30.57,-10,350,10.8,12,3,18,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-4,48,30.57,-11,290,10.8,27,3,18,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-4,45,30.57,-10,310,7.2,12,3,18,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-4,33,30.57,-6,330,25.2,19,3,18,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-4,28,30.57,-4,320,14.4,18,3,18,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-4,26,30.57,-3,330,10.8,17,3,18,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-4,23,30.54,-1,300,14.4,19,3,18,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-9.4,15,30.48,1,320,18,20,3,18,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-9.4,17,30.45,0,320,7.2,13,3,18,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-4,21,30.42,0,340,7.2,55,3,18,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-9.4,17,30.39,0,340,7.2,59,3,18,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4,23,30.39,-1,360,10.8,78,3,18,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4,26,30.39,-3,350,7.2,91,3,18,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-2.2,31,30.39,-4,340,7.2,97,3,18,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-2.2,33,30.39,-5,340,7.2,97,3,18,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-2.2,33,30.39,-5,340,3.6,123,3,18,59,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.4,45,30.42,-8,333.206940496,7.2,162,3,18,78,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.4,46,30.42,-7,333.206940496,3.6,214,3,18,91,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.4,42,30.42,-7,333.206940496,7.2,160,3,18,97,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.4,49,30.42,-9,320,14.4,41,4,19,97,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.4,42,30.42,-7,350,7.2,18,4,19,123,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.4,53,30.42,-10,350,7.2,11,4,19,162,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-2.2,42,30.42,-8,340,10.8,8,4,19,214,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-4,45,30.42,-10,360,7.2,9,4,19,160,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-2.2,53,30.42,-11,350,10.8,8,4,19,41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-4,45,30.42,-10,290,14.4,10,4,19,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-2.2,42,30.45,-8,310,10.8,16,4,19,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-2.2,39,30.45,-7,330,14.4,23,4,19,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-2.2,36,30.48,-6,320,14.4,26,4,19,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-2.2,31,30.48,-4,330,14.4,31,4,19,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-4,26,30.48,-3,300,14.4,31,4,19,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-4,23,30.45,-1,320,10.8,27,4,19,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-4,23,30.42,-1,320,10.8,23,4,19,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-4,21,30.39,0,340,10.8,27,4,19,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-7.6,18,30.42,0,340,7.2,33,4,19,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-5.8,20,30.42,0,360,7.2,30,4,19,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5.8,23,30.42,-2,350,3.6,43,4,19,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-4,28,30.45,-4,340,3.6,48,4,19,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-2.2,25,30.45,-1,340,7.2,80,4,19,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-2.2,31,30.48,-4,340,7.2,93,4,19,33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.4,42,30.48,-6,333.206940496,7.2,95,4,19,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.4,45,30.48,-8,333.206940496,7.2,107,4,19,43,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.4,49,30.48,-9,333.206940496,10.8,152,4,19,48,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-2.2,42,30.48,-8,320,10.8,117,5,20,80,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.4,36,30.51,-5,350,10.8,40,5,20,93,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.4,34,30.51,-4,350,10.8,23,5,20,95,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-2.2,49,30.51,-10,340,10.8,17,5,20,107,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
